video_id,days_since_upload,view_count,channel_follower_count,log_views,age_band,size_band,is_short,cell_size,cell_percentile,label,warnings
rjjjlJw2cgM,1695,901654,1100000,13.7120,0,2,false,15,0.4000,typical,
rjkQibZhl84,2,8718,44500,9.0733,0,0,true,42,0.5952,typical,
rwbho0CgEAE,3407,21561369,1940000,16.8864,2,2,false,22,0.9091,viral,
s7kDIa8Fwf0,1221,14668,830,9.5935,1,0,true,19,0.1053,typical,
sKCAlDpDESk,1686,60097393,3930000,17.9115,2,2,true,36,1.0000,viral,
sMgxDNWVOb0,3,9719,16000,9.1819,0,0,true,42,0.6190,typical,
sTAiDki7AQA,2976,8841106,10700000,15.9949,2,2,false,22,0.7273,typical,
siJkBEk_LWo,1542,17729144,15600000,16.6907,2,2,true,36,0.8889,viral,
slcoBcz2Roc,693,1359495,14800,14.1226,1,0,true,19,0.7368,typical,
sq27j-MuIaA,441,138046,70400,11.8353,1,0,true,19,0.3684,typical,
t0tEzhYWjLg,533,5167172,720000,15.4578,1,1,true,27,0.8148,viral,
tBwWhJDKVwg,43,51060,361000,10.8408,0,1,false,13,0.1538,typical,
tDdfPMTX15Y,1941,3309282,398000,15.0122,1,1,false,18,0.6111,typical,
tv8uR6iL4P4,501,59557293,1230000,17.9024,1,2,true,30,0.9000,viral,
u3J4JBI6KnE,1,1068,82600,6.9745,0,1,true,26,0.0385,typical,
u6pmb-myRKc,2508,1215368,91700,14.0106,1,0,false,20,0.4000,typical,
uACmIrfRSQM,1,6983,20200,8.8514,0,0,true,42,0.5476,typical,
ud41B1oRs3c,1859,504186,293000,13.1307,1,0,false,20,0.2000,typical,
uf8nV_tVSKM,715,808262,174000,13.6026,1,1,true,27,0.4444,typical,
ukWU7byXamM,1030,3978402,3010000,15.1964,1,2,true,30,0.4333,typical,
vHUHEOrRar4,791,177094,165000,12.0844,1,1,true,27,0.1481,typical,
vItcjc8nJ9o,2312,2258958,37700,14.6304,1,0,false,20,0.7500,typical,
vUSWfeY7xAs,1904,3713550,2150000,15.1275,1,2,false,10,0.5000,typical,
vfKwjT5-86k,1941,16101598,2680000,16.5944,2,2,true,36,0.8333,viral,
vqedBqYYos0,1246,14794047,2740000,16.5097,1,2,true,30,0.6000,typical,
vvkHASSNqnU,121,46301,274000,10.7429,0,1,true,26,0.5385,typical,
w1ZVNjOIstQ,1684,350016,1480000,12.7657,2,2,true,36,0.1111,typical,
w9fKU41xnTA,1762,119350,84100,11.6898,2,1,true,24,0.0833,typical,
wAKZjllBB0w,501,37628195,6280000,17.4433,1,2,true,30,0.8000,viral,
wTw_k7bIfEU,1,124759,45300,11.7341,0,0,true,42,0.9524,viral,
wa6KWu9M8qQ,522,249972,414000,12.4291,0,1,false,13,0.4615,typical,
xJk5EjEoKn4,456,501124,81200,13.1246,1,1,true,27,0.3333,typical,
xQXcMabybxE,1989,11199739,3900000,16.2314,2,2,true,36,0.6944,typical,
xTioUxmAwGU,1,32240,1540,10.3810,0,0,true,42,0.8571,viral,
xzZUeO8L6jI,538,426543,41100,12.9635,0,0,false,20,0.6500,typical,
y0mfNWKBQp0,3573,18749247,2750000,16.7467,2,2,false,22,0.8636,viral,
y6gsjckd_5I,4116,2350996,690000,14.6704,2,1,false,18,0.7778,typical,
yH-2KCwB2NY,1203,171164,102000,12.0504,1,1,true,27,0.1111,typical,
yHja3luffz8,1047,2499050,30500,14.7314,1,0,true,19,0.9474,viral,
yIXuG_EoBL4,315,154617,2030000,11.9487,0,2,true,9,0.5556,typical,
ydfyM48MtsY,1959,5028028,8320000,15.4305,1,2,false,10,0.7000,typical,
yhuGNIZ7v2A,1741,9116289,687000,16.0256,2,1,true,24,0.9167,viral,
yxrOfZvQZ4U,1019,65760,1590,11.0938,1,0,true,19,0.2632,typical,
yz99mrWlGc4,378,72729,30100,11.1945,0,0,false,20,0.4000,typical,
z1VbL8YHkRI,1843,153202,10100,11.9395,2,0,true,16,0.1250,typical,
zIe2_HfRTkI,1480,463785,3460000,13.0472,1,2,true,30,0.1333,typical,
zVb0ge-M_zM,4,2623,56400,7.8725,0,0,true,42,0.4524,typical,
zWPJd1y9Vcs,2018,1312295,64800,14.0873,2,0,true,16,0.5625,typical,
zdfwRSJO8Qw,1589,662934,3600,13.4044,2,0,true,16,0.3750,typical,
zlpFQRAYnOo,373,3567364,4100000,15.0873,1,2,true,30,0.3667,typical,
zpdMZK6LlDE,1521,1400002,163000,14.1520,0,0,false,20,0.8500,viral,
zzfWqFdDCXM,1573,878346,32800,13.6858,2,0,true,16,0.4375,typical,
