video_id,days_since_upload,view_count,channel_follower_count,log_views,age_band,size_band,is_short,cell_size,cell_percentile,label,warnings
ic7VSqi7MtI,657,6629,1460,8.7994,2,0,true,24,0.2917,typical,
ieqSa4AXY3s,1689,4440,2770,8.3986,1,0,false,41,0.3415,typical,
ignHjln9OLw,1010,32544,941,10.3904,1,0,false,41,0.9512,viral,
ij4paUWMNII,10,15747,209000,9.6645,1,2,true,13,0.3846,typical,
ijoXuV69WkQ,2,36238,2070000,10.4979,0,2,true,23,0.8261,viral,
in-D13iejQE,430,23796,3100,10.0773,1,0,true,27,0.6667,typical,
itZVPl7TKKM,429,56765,55,10.9467,1,0,true,27,0.8148,viral,
ixm7Q-etL_0,392,1486,2460,7.3045,0,0,false,30,0.8333,viral,
j4E16yIc4js,2162,4899,2120,8.4970,2,0,false,30,0.5000,typical,
jGzSFLrxOBI,993,6117,3700,8.7190,1,1,false,40,0.3750,typical,
jhgAmyGqdVo,2,1242,1010,7.1253,0,0,true,11,0.3636,typical,
jn3SySl2DEE,558,13790,9340,9.5318,0,1,false,39,0.8462,viral,
jnOkA6sBq14,3798,13412,190,9.5040,2,0,false,30,0.7667,typical,
jwFTkqwZCzg,5,218468,687000,12.2944,0,2,true,23,0.9130,viral,
k4vfZHcY2LE,8,8153811,93400,15.9140,1,1,true,18,0.8333,viral,
kKu20YrAs7U,3448,11947,84500,9.3883,2,2,false,49,0.3469,typical,
klaCPdBS368,1188,3114099,4530000,14.9515,2,2,true,23,0.6087,typical,
kltR1R2Fmmo,6110,4440,45,8.3986,2,0,false,30,0.4333,typical,
kt45VGhetrw,1186,17490,2900,9.7694,1,1,false,40,0.7000,typical,
kvfMWiK4Rfs,1960,9923,1570,9.2027,1,0,false,41,0.6341,typical,
l0xvRWW0DbQ,1,10167,41000,9.2270,0,1,true,26,0.3462,typical,
l1nLAKnQaEI,13,575086,555000,13.2623,1,2,true,13,0.6923,typical,
lHyHmrJkNPc,1020,238542,290000,12.3823,2,2,true,23,0.2174,typical,
lKePTsZ_Flo,1562,45804,3190,10.7321,2,0,true,24,0.5833,typical,
lMVQzMrPYbk,4188,8673,53300,9.0681,2,2,false,49,0.2449,typical,
lRoG5Vqekqg,18,3,14,1.3863,0,0,false,30,0.0333,typical,
lV8OoAWTK9I,1029,38355,8650,10.5547,1,1,false,40,0.9000,viral,
laMWjFHPiNY,10,270854,7570000,12.5093,1,2,true,13,0.6154,typical,
lbxEqd-Gu_0,2461,4241,505,8.3528,2,0,false,30,0.4000,typical,
ljOFn91or14,422,13809,13200,9.5331,0,1,false,39,0.8718,viral,
ln9CvxFzMUo,1122,72643,4160,11.1933,1,1,false,40,1.0000,viral,
lsVU31WvLoA,2150,9177,233000,9.1246,2,2,false,49,0.2653,typical,
lzr6E--uGRI,10,13436,78300,9.5058,1,1,true,18,0.3333,typical,
m-K5psvrcWo,516,3779,47300,8.2375,0,2,false,32,0.3750,typical,
m9F-i2z0xbY,3,13078,140000,9.4788,0,2,true,23,0.6522,typical,
mNf2uQRjpYE,7,1851,36800,7.5240,1,1,true,18,0.1667,typical,
mOxx561Xb2A,2164,33343,51800,10.4146,2,2,false,49,0.6531,typical,
mU8BQxFatXg,676,2663,6610,7.8876,2,1,true,12,0.0833,typical,
mXtiJ9FHreI,2051,8747,12600,9.0766,1,1,false,40,0.5000,typical,
mpfLLn79h5Q,9,363053,90300,12.8023,1,1,true,18,0.7222,typical,
mvnpNGZtbXo,2323,17117,51800,9.7479,2,2,false,49,0.4694,typical,
mwfCZyYviZs,488,1426,4880,7.2633,0,1,false,39,0.3333,typical,
n4kA3E06VGc,3,2114,430000,7.6568,0,2,true,23,0.1739,typical,
n5xe-DEnejM,3448,16072,84500,9.6849,2,2,false,49,0.4082,typical,
nFeUuDGOb4o,3457,7242,26900,8.8878,2,2,false,49,0.2245,typical,
nFp_6ukYRmk,1180,120174551,45900000,18.6045,2,2,true,23,1.0000,viral,
nPCF3dqh3rE,2,10708,139000,9.2788,0,2,true,23,0.6087,typical,
na59L9tzFKc,3,31,909,3.4657,0,0,false,30,0.2667,typical,
njb7_IBroFw,1993,931,71400,6.8373,1,2,false,20,0.0500,typical,
nl6VoyaV03c,369,81167251,70600,18.2120,1,1,true,18,1.0000,viral,
nuk3zlVoUEA,1686,12601,12600,9.4416,1,1,false,40,0.6000,typical,
nx6OvlS3eoI,2,32177,16700,10.3790,0,1,true,26,0.6154,typical,
o0zZlela3Qo,18,17,14,2.8904,0,0,false,30,0.1333,typical,
o9g2fB1j8w8,4882,2426,25800,7.7944,2,2,false,49,0.0816,typical,
oDlUudr6gOc,2,9500,139000,9.1592,0,2,true,23,0.5652,typical,
oIvh4-fgm3s,5,1366,4110,7.2204,0,0,true,11,0.8182,typical,
oLEeb280ZeA,1424,11950,254,9.3886,1,0,false,41,0.7805,viral,
oMfIg640bZY,2007,6989,71400,8.8522,1,2,false,20,0.3500,typical,
oVFt8Oh5_qs,646,469,2840,6.1527,0,1,false,39,0.1795,typical,
p26AVpXtgaw,3268,22525,1870,10.0224,2,0,false,30,0.8000,viral,
p6M5xuzRpn8,2084,35978,992,10.4907,1,0,false,41,0.9756,viral,
pBFmh0yY6jE,1,2144,205000,7.6709,0,2,true,23,0.2174,typical,
pENunhjWCdw,128,3972549,5710000,15.1949,0,2,false,32,0.9688,viral,
pN8ubXhhThY,1627,4081,2840,8.3143,1,1,false,40,0.2500,typical,
pPseYBOXSVs,1319,7802,41900,8.9623,2,1,true,12,0.2500,typical,
pQzveAytEZI,5719,527,13,6.2691,2,0,false,30,0.0333,typical,
p_9hbtPBy6g,1159,34574,4160,10.4509,1,1,false,40,0.8250,viral,
pgiOHHEm2gE,1094,34903,4160,10.4604,1,1,false,40,0.8500,viral,
potiSb273K0,1127,17140,1090,9.7492,1,0,false,41,0.8780,viral,
pv8iKMlVrpI,382,15982,7890,9.6793,1,1,true,18,0.3889,typical,
pwgk5jD3ba4,1874,7528,264,8.9265,2,0,true,24,0.3333,typical,
qAqaISZUAYo,2276,7141,146,8.8737,2,0,false,30,0.6000,typical,
qR3ITeyHT_E,8,814025,2660000,13.6097,1,2,true,13,0.7692,typical,
qTkXhkoXRg0,213,884,2840,6.7856,0,1,false,39,0.2564,typical,
qYPpIOfAOjQ,2596,4622,18300,8.4388,2,1,false,22,0.5000,typical,
qb6ej4D0mxs,189,970,952,6.8783,0,0,false,30,0.7333,typical,
qhX8ObSCn84,2600,2860,18300,7.9589,2,1,false,22,0.1818,typical,
qmZWe0mDF6s,22,108,2180,4.6913,0,0,false,30,0.4000,typical,
qtr5NqlzBCE,24,19,476,2.9957,0,0,false,30,0.2000,typical,
qy3eoeI42J4,1195,20238,141000,9.9154,2,2,true,23,0.0435,typical,
r-aaUEzPZHc,2768,1473,28500,7.2957,2,2,false,49,0.0612,typical,
r4L9x37FdB4,197,541,2480,6.2953,0,0,false,30,0.5333,typical,
r6nxYrzhBdI,473,419389,686,12.9466,1,0,true,27,0.9630,viral,
r80tyU-hcqo,727,8979,4160,9.1028,0,1,false,39,0.7692,typical,
rCZyNjqIsz0,2,84477,49700,11.3442,0,1,true,26,0.9231,viral,
rCiHn8_hILs,5761,61023,18,11.0190,2,0,false,30,0.9667,viral,
rUxn_S37Xz0,8,1418,13,7.2577,1,0,true,27,0.1111,typical,
rzGEM15OxYE,392,31767,74900,10.3662,1,1,true,18,0.5000,typical,
sIBpsTZk7Jc,2645,34852,51800,10.4589,2,2,false,49,0.6735,typical,
sKQVUK-VQ1E,764,21343,4160,9.9685,0,1,false,39,0.9744,viral,
sMFFSTWoIgo,600,4528,3820,8.4183,0,1,false,39,0.6154,typical,
sNyH4MAnnbg,1728,2400,1080,7.7836,1,0,false,41,0.1951,typical,
sdVHUS-TyuI,2364,5112,71400,8.5395,2,2,false,49,0.1429,typical,
sdpJRM-l7Js,311,3185,13100,8.0665,0,1,false,39,0.5385,typical,
shxJ7aiyTxI,1174,9983,4160,9.2087,1,1,false,40,0.5250,typical,
slZT82soY4k,3332,214636,2550000,12.2767,2,2,false,49,0.8776,viral,
sm2DDr3uP7c,290,4929,5690,8.5031,0,1,false,39,0.6667,typical,
t6KjqKvmQKU,198,8597,121,9.0593,1,0,true,27,0.4444,typical,
tlmT70NK4BA,894,6806,442,8.8257,1,0,false,41,0.5122,typical,
tnGy7TTkRyI,1497,3566,7240,8.1795,1,1,false,40,0.1750,typical,
tp0GMTb97Sg,184,247,2840,5.5134,0,1,false,39,0.1538,typical,
tsgs5e773OQ,2,11101,357000,9.3149,0,2,false,32,0.5312,typical,
tvvTSaUXFoE,1237,5677,877,8.6444,2,0,true,24,0.2083,typical,
u67sSF3-D_w,288,813,1370,6.7020,0,0,false,30,0.6333,typical,
u8oSJYL9ps8,3753,95572,428000,11.4676,2,2,false,49,0.7755,viral,
uAne1z8jfw4,2,25101,156000,10.1307,0,2,true,23,0.7391,typical,
uM75ZbHZsu0,494,15250,95,9.6324,1,0,true,27,0.5556,typical,
ukb6kMImJkQ,958,1673847,39300,14.3306,2,1,true,12,0.7500,typical,
urG7mMv8RTE,1199,94627,2240,11.4577,1,0,false,41,1.0000,viral,
v4y2fNWN9Sg,2380,1571,3870,7.3601,2,1,false,22,0.0455,typical,
vDZ7ELoGer0,2663,24102,22200,10.0901,2,2,false,49,0.6122,typical,
vDgREHUzhO0,3349,5584,105000,8.6278,2,2,false,49,0.2041,typical,
vGLh4D-3fCs,1526,10323,2620,9.2422,1,0,false,41,0.6585,typical,
vLZ2WkqfsEQ,7,456,45000,6.1247,1,1,true,18,0.0556,typical,
vjqkNOcg7Co,425,210728,259,12.2583,1,0,true,27,0.8889,viral,
voRC9YksciQ,2,4905,1850000,8.4982,0,2,true,23,0.3043,typical,
vvXdBAdVTpY,2896,18690,20300,9.8358,2,2,false,49,0.4898,typical,
w0NtwDHZgdw,32,144,3090,4.9767,0,1,false,39,0.1026,typical,
w3U5RB7vLRA,6,61000,577000,11.0186,0,2,false,32,0.7500,typical,
w8FEh9hO8ok,3518,155296,84500,11.9531,2,2,false,49,0.8367,viral,
wBIgUGJHXjU,1319,18132,3570,9.8055,1,1,false,40,0.7750,viral,
wVl9aqSpCj8,375,264452,23300,12.4854,1,1,true,18,0.6667,typical,
x0Edq-9-y7U,2028,12289,229,9.4165,1,0,false,41,0.8049,viral,
x3J4oce3P7E,2,1265,5100,7.1436,0,0,true,11,0.5455,typical,
xJPFcCWQQBg,7,3234,7160,8.0818,1,1,true,18,0.2778,typical,
xOeX72l6aNs,1851,6944,8930,8.8458,1,1,false,40,0.4250,typical,
xVcbqBAKYO8,1438,203783,877,12.2248,2,0,true,24,0.8750,viral,
xW4oZmRqcBs,25,1426,16500,7.2633,0,1,false,39,0.3590,typical,
xerzTz-LP_U,1604,4465,1740,8.4042,1,0,false,41,0.3659,typical,
xk-VR5o_W_0,2596,26326,18300,10.1784,2,1,false,22,0.9545,viral,
xnRW9AtI28U,1766,51738,430000,10.8540,1,2,false,20,0.8000,viral,
xq7ciGRTxVg,2,1261,592,7.1405,0,0,true,11,0.4545,typical,
xuTPVzGgiXQ,1133,17068,4160,9.7450,1,1,false,40,0.6750,typical,
y2nubW0RL_o,2866,9526,3010,9.1619,2,1,false,22,0.7273,typical,
yAZ0aC2YDMg,9,1149,2840,7.0475,0,1,false,39,0.3077,typical,
yYDVL6KsH7U,15,2018,8350,7.6104,0,1,false,39,0.4359,typical,
ygRO61SWEsU,862,3537485,4460000,15.0789,0,2,false,32,0.9062,viral,
yuMmVDhMRHE,1145,38319,5480,10.5537,2,0,true,24,0.4583,typical,
yuhWUj0P4Mg,1090,68947,13900,11.1411,1,1,false,40,0.9750,viral,
yxz5NfrDMto,2245,9330,20,9.1411,2,0,false,30,0.7000,typical,
z3_Gqi-jyT0,4238,71276,2640,11.1743,2,0,false,30,1.0000,viral,
z47_3xbSZUk,1072,263756,904000,12.4828,2,2,true,23,0.2609,typical,
z7sXCmcM-Bg,719,4841427,61100,15.3927,2,1,true,12,0.8333,viral,
zBD8eV8mfHc,1,31335,72000,10.3525,0,1,true,26,0.5769,typical,
zH_b_eez6vo,17,123,4590,4.8203,0,1,false,39,0.0769,typical,
zMv43xSiuiY,1,2756,8400,7.9219,0,1,true,26,0.2308,typical,
zRIJWlWlYII,1165,13210,2430,9.4888,1,0,false,41,0.8293,viral,
zVSG3BEZbrk,617,8182,136000,9.0098,1,2,true,13,0.1538,typical,
zYn_KGENMHQ,2052,26944,303,10.2016,1,0,false,41,0.9268,viral,
zlSD0tAnFeQ,915,383889,8250,12.8581,2,1,true,12,0.5833,typical,
