video_id,days_since_upload,view_count,channel_follower_count,log_views,age_band,size_band,is_short,cell_size,cell_percentile,label,warnings
Zllwbjy_OCk,15,486851,887000,13.0957,1,1,false,25,0.8400,viral,
ZuU-Dr4K_DA,12,583850,284000,13.2774,1,1,true,36,0.5000,typical,
_4Tg5n6t0is,7,2249318,229000,14.6261,0,1,true,42,0.9524,viral,
_DwjdfbTVIo,609,1599720,12500000,14.2853,2,2,false,19,0.2632,typical,
_E9YqfMeO7M,4,291175,284000,12.5817,0,1,true,42,0.7381,typical,
_GfhgcQ0BPY,9,753681,1390000,13.5327,1,2,true,50,0.1800,typical,
_GpMQhfS0s8,12,1512367,3450000,14.2292,1,2,true,50,0.4200,typical,
_hdyLC2UQ7E,44,8717461,904000,15.9808,2,2,true,34,0.4412,typical,
_p5wHP2_ero,9,30215,49900,10.3161,1,0,true,9,0.1111,typical,
_rx2O-43lHY,5,55248,124000,10.9196,0,0,false,24,0.5417,typical,
aDsOOjsAjJg,9,482275,599000,13.0863,0,1,false,29,0.8276,viral,
aHs_BvCDfiE,74,6709207,20700000,15.7190,2,2,false,19,0.7368,typical,
aPjm-wBwtLQ,432,1498,478,7.3126,2,0,true,41,0.6829,typical,
aRErzya4ehI,6,86262,1260000,11.3652,0,1,false,29,0.4828,typical,
aXmPUVTlHqI,0,25999,49400,10.1659,0,0,true,52,0.4615,typical,
adb2Su_QOQA,10,1273604,1390000,14.0574,1,2,true,50,0.3000,typical,
amHVGaHPQmw,696,2093793,105000,14.5545,2,0,false,35,0.9714,viral,
b2kQqnRIkks,7,2722550,22100,14.8171,0,0,true,52,1.0000,viral,
b6KNYVXo1CE,118,1113,121,7.0157,2,0,true,41,0.6098,typical,
bZmM7RTN55I,436,1636143,144000,14.3079,2,1,true,23,0.5652,typical,
bbHx4M7CAGw,9,3219478,20700000,14.9847,0,2,false,34,0.8235,viral,
bihSYt6pa-A,6,10869,4040000,9.2938,0,2,false,34,0.0294,typical,
bpnOQLzg_k4,13,1092493,1210000,13.9040,1,1,false,25,1.0000,viral,
bxUVG02ac3Y,62,439739,1460000,12.9939,2,1,false,24,0.4167,typical,
c6u6hoOYjfA,6,103230,684000,11.5447,0,1,false,29,0.6552,typical,
cBVL8OvOjd4,5,571855,3900000,13.2566,0,2,false,34,0.2059,typical,
cJCUztbXHYQ,15,757416,1690000,13.5377,1,2,false,25,0.3200,typical,
cTcIgmc48Yc,4,2767489,20700000,14.8335,0,2,false,34,0.7941,viral,
cYFgSWBttKg,10,2460979,14900000,14.7161,1,2,true,50,0.5400,typical,
cZ20j1DURhc,32,9902979,918000,16.1083,2,2,true,34,0.4706,typical,
chuYzzygbig,10,4422995,971000,15.3023,1,2,true,50,0.6800,typical,
clTbcnIHHlY,10,186745,2910000,12.1375,0,2,false,34,0.1176,typical,
coabr-V35u0,27,1754110,7240000,14.3775,2,2,true,34,0.1765,typical,
cz6EnE7_otM,503,5869443,397000,15.5853,2,1,true,23,0.8261,viral,
d-Z1Tz8dPZI,7,40808,44100,10.6167,0,0,true,52,0.5385,typical,
dPFlrI1LBKM,6,3859893,2630000,15.1662,0,2,true,17,0.8235,viral,
dZD-GnzYZeU,2,34215,196000,10.4404,0,1,true,42,0.2143,typical,
d_gZmZAUyj0,8,1378219,918000,14.1363,1,2,true,50,0.3400,typical,
dlT0TWAhu6o,10,126177,957000,11.7454,0,1,false,29,0.7586,typical,
dyufWGuxANM,4,654266,15600000,13.3913,0,2,false,34,0.3824,typical,
e0GJ1ROdSRM,9,120267,79700,11.6975,1,1,true,36,0.1111,typical,
e0bWrw8kJfw,400,303987,56000,12.6247,2,0,false,35,0.7429,typical,
e4TVi7fFfKg,0,2052,4260,7.6271,0,0,true,52,0.0769,typical,
eI4fLi-VfHM,137,201136,49900,12.2117,2,0,false,35,0.6286,typical,
eREXWXoVB1Q,11,11365777,5150000,16.2461,1,2,true,50,0.9000,viral,
eWoyI3R3VZM,17,3159959,2270000,14.9661,1,2,false,25,0.6800,typical,
errYHwrihLk,8,533593,1370000,13.1874,1,2,true,50,0.1200,typical,
fIAMvKNVI1Y,109,1811,636,7.5022,2,0,true,41,0.7317,typical,
fW9J88dSNfc,400,3266362,509000,14.9992,2,1,true,23,0.6957,typical,
f_dZfS-mNrY,8,21775,133000,9.9886,0,0,false,24,0.2500,typical,
ftiSXc3ET_k,1,9657,15800,9.1755,0,0,true,52,0.2692,typical,
fx0hSbsc7b8,7,191503,26800,12.1627,0,0,true,52,0.7692,viral,
fzNmBTYKo44,420,163631687,12600000,18.9131,2,2,true,34,0.9118,viral,
g-XMtLI57-U,11,623922,148000,13.3438,1,1,true,36,0.5556,typical,
g6Q1_ewS2Ns,19,161046,697000,11.9895,1,1,false,25,0.5600,typical,
g9H14QjVtR8,25,8118006,41600000,15.9096,2,2,false,19,0.8421,viral,
gJ6j73gTwqI,0,130927,652000,11.7824,0,1,true,42,0.4762,typical,
gJaXPqTGXYA,11,291276,933000,12.5820,1,2,true,50,0.0200,typical,
gRo18Se7JII,6,26187,67300,10.1731,0,1,true,42,0.1905,typical,
gYvruH10r8E,1027,22148559,12500000,16.9133,2,2,true,34,0.5882,typical,
gc85zHi0Hgo,488,21487755,9940000,16.8830,2,2,true,34,0.5588,typical,
gcyxEORcYZI,9,538498,1300000,13.1965,0,1,false,29,0.8621,viral,
gmrUzTZnKik,18,559822,654000,13.2354,2,1,true,23,0.3478,typical,
gwHGuBgcQGQ,37,161980,62800,11.9952,2,0,false,35,0.4857,typical,
gztOE7GP_Ug,5,844360,7290,13.6463,0,0,true,52,0.9615,viral,
hDM-FkQB0UU,2,23277,2710,10.0553,0,0,true,52,0.4423,typical,
hERVjUq0fOU,15,23066,121000,10.0462,1,0,false,19,0.1579,typical,
hIe0zsHOVeI,1,2988,14300,8.0027,0,0,true,52,0.1538,typical,
hRLbHzp99Dg,10,884595,182000,13.6929,1,1,true,36,0.6389,typical,
hg-3aJTmsuA,424,131735226,12600000,18.6963,2,2,true,34,0.8235,viral,
hlgj0sLCqLQ,4,53035,726000,10.8787,0,1,false,29,0.3103,typical,
hndvmi_Y1cw,5,251013,91700,12.4333,0,0,false,24,0.9583,viral,
hqMafo-sccA,178,243,48600,5.4972,2,0,true,41,0.3415,typical,
htojfW08jt8,18,772549,53700,13.5575,2,0,true,41,0.9512,viral,
hu6S8UecnRs,9,66383,234000,11.1032,0,1,false,29,0.3793,typical,
hxJ-l95m-no,10,984031,2450000,13.7994,1,2,true,50,0.2400,typical,
i9h1Cr5ZCxI,13,626667,3900000,13.3482,1,2,false,25,0.2400,typical,
iJnxyjl9m6o,6,575816,1720000,13.2635,0,2,false,34,0.2353,typical,
iNlSuk1hwrc,8,70782,76400,11.1674,0,0,false,24,0.6667,typical,
iWNKWXoIWrM,16,22097,11100,10.0032,1,0,false,19,0.1053,typical,
iYDwrHRyH6c,338,1609801,2590000,14.2916,2,2,false,19,0.3158,typical,
iYVDLyIKibc,11,68141,1450000,11.1293,1,1,false,25,0.3200,typical,
icZ61iP7qPc,7,65189,18200,11.0851,0,0,true,52,0.6346,typical,
j4buo3l9MIc,10,123019,59500,11.7201,0,0,false,24,0.8750,viral,
j7mpcXahFkw,16,521150,599000,13.1638,1,1,false,25,0.8800,viral,
jFOMBRA9V00,11,3047144,20700000,14.9297,1,2,false,25,0.6000,typical,
jcdzv0VufgE,11,273836,12000000,12.5203,1,2,false,25,0.0800,typical,
jiEDV9ww1GU,13,2857804,2790000,14.8656,1,2,true,50,0.5600,typical,
jlMl76DqO6A,10,232479,24500,12.3566,1,0,true,9,0.6667,typical,
jsEWjABwHaY,86,85385,91100,11.3549,2,0,false,35,0.2571,typical,
jsbu7FeC970,13,10700964,1620000,16.1858,1,2,true,50,0.8800,viral,
k84Q4hjbzdA,20,48696,63900,10.7934,1,0,false,19,0.3684,typical,
k9FxJ-lBkPs,189,3180,9760,8.0650,2,0,true,41,0.7805,viral,
k9teU0bf6mo,15,41006,339000,10.6215,1,1,false,25,0.0800,typical,
kClOWvGZi5k,0,2292,26700,7.7376,0,0,true,52,0.1154,typical,
kHbrEHrFPWk,22,1642649,7240000,14.3118,2,2,true,34,0.1471,typical,
kdxfISZkUNc,6,408909,354000,12.9213,0,1,true,42,0.8333,viral,
kkxvpLSLXAo,13,304950,236000,12.6279,1,1,true,36,0.3333,typical,
klRAACZNKEo,5,63420,234000,11.0576,0,1,false,29,0.3448,typical,
l-Lhj7Vr4fU,5,83039,10700,11.3271,0,0,true,52,0.6731,typical,
l23lYSy3TE0,9,555811,2010000,13.2282,1,2,true,50,0.1400,typical,
lQTdZOKJeV0,374,55654268,5760000,17.8347,2,2,true,34,0.6471,typical,
lgos2g6rV8c,1046,2328,21300,7.7532,2,0,false,35,0.0286,typical,
lhfv8q6cDJA,12,176942,153000,12.0836,1,1,true,36,0.1389,typical,
ljWUhGZOGjs,8,30788,44200,10.3349,0,0,false,24,0.2917,typical,
m-ku9RKRSIA,8,6087837,714000,15.6218,1,1,true,36,1.0000,viral,
mFWr4wNL8Ks,163,232239,278000,12.3555,2,1,false,24,0.2083,typical,
mX6qjNKvV7M,12,4614457,41600000,15.3447,1,2,false,25,0.8400,viral,
mYPin0oiSy4,89,217271,14300,12.2889,2,0,true,41,0.8780,viral,
mtvVWNBs-zY,21,76034,48600,11.2389,2,0,false,35,0.2000,typical,
n0JLigY2MIM,106,212175,14500,12.2652,2,0,false,35,0.6857,typical,
nBULoKRjsOg,11,484804,93600,13.0915,1,1,true,36,0.4722,typical,
nNXo-JD0h9s,8,1602979,2910000,14.2874,1,2,true,50,0.4400,typical,
nYuExDtWS1U,15,80680,3420,11.2983,1,0,false,19,0.7368,typical,
nZzsKTFxqvs,7,89888,1440000,11.4063,0,1,false,29,0.5517,typical,
nlOT60RuNf4,188,116,48600,4.7622,2,0,true,41,0.1951,typical,
noAkdMsJfGQ,7,663858,23300000,13.4058,0,2,false,34,0.4118,typical,
nqmrFegVTEA,143,476441,920000,13.0741,2,1,false,24,0.4583,typical,
nuELvro9WBQ,8,38171,62100,10.5499,0,0,false,24,0.4167,typical,
nvavqW7pRw4,101,541930,822000,13.2029,2,1,false,24,0.5000,typical,
oIQJvIiUnCM,6,62912,46400,11.0495,0,0,true,52,0.5962,typical,
oJam96xOED0,921,70421293,12500000,18.0700,2,2,true,34,0.7353,typical,
oM69wmG521Y,520,66064710,7520000,18.0061,2,2,true,34,0.7059,typical,
oQbKmCH_YIw,17,56903788,12600000,17.8569,2,2,true,34,0.6765,typical,
oR1FnxSjBYU,12,50353,812000,10.8268,1,1,false,25,0.2000,typical,
og2BYnhsf4Q,8,36517061,1620000,17.4133,1,2,true,50,0.9200,viral,
ogSIiOMRC40,10,992284,813000,13.8078,1,1,true,36,0.6667,typical,
omBWSU_uxlw,4,2301547,445000,14.6491,0,1,true,42,0.9762,viral,
opY90nNtJOY,1,19798,213,9.8934,0,0,true,52,0.4038,typical,
ovG-4C4k_CA,344,822704,157000,13.6204,2,1,false,24,0.7500,typical,
ozEOf31-d5Y,11,6212051,41600000,15.6420,1,2,false,25,1.0000,viral,
p-nd7uueog8,20,17456363,12600000,16.6752,2,2,true,34,0.5294,typical,
p4nmsBsiSAg,17,47285,221000,10.7640,1,1,false,25,0.1600,typical,
pCTi6BYGj2k,16,33458,92800,10.4181,1,0,false,19,0.3158,typical,
pfmKBxIKVgw,9,9907531,5120000,16.1088,1,2,true,50,0.8600,viral,
przSYPzQ-OU,16,1315292,181000,14.0896,2,1,true,23,0.5217,typical,
pwYrwhpdY4A,5,337815,1480000,12.7303,0,2,true,17,0.2941,typical,
q1SPT9SrpGY,7,584500,3330000,13.2785,0,2,false,34,0.2941,typical,
q9Svsb5eT_8,11,375029,94200,12.8348,1,1,true,36,0.4167,typical,
qLk_nW3K-Fs,17,12112722,715000,16.3098,2,1,true,23,0.9130,viral,
qVGhMB7CQMQ,6,992627,313000,13.8081,0,1,true,42,0.9048,viral,
qixDTptkwvg,93,592754,2140000,13.2925,2,2,false,19,0.1579,typical,
qqP46ErdbH4,57,1039016,15600000,13.8538,2,2,false,19,0.2105,typical,
r1uJgOyGxuU,96,401,81,5.9965,2,0,true,41,0.4878,typical,
rUqPHjp8DmM,15,1779845,1810000,14.3920,1,2,true,50,0.4800,typical,
rj9EidZ-8Ng,74,283449,529000,12.5548,2,1,false,24,0.2917,typical,
rjStpAsYO0w,5,84751,15900,11.3475,0,0,true,52,0.6923,typical,
rlK3sQtFIF8,9,323378,93000,12.6866,1,1,true,36,0.3889,typical,
rnr-3giSYZ0,9,7342468,4150000,15.8092,1,2,true,50,0.7600,typical,
ruW1ybmf5Y0,568,711,1860,6.5681,2,0,true,41,0.5366,typical,
s1Uc6prtY_A,0,3678,6870,8.2104,0,0,true,52,0.1731,typical,
sGvKQl7TKF4,10,1081570,2050000,13.8939,1,2,true,50,0.2600,typical,
sNgrF5WEWwI,10,1015192,81000,13.8306,1,1,true,36,0.6944,typical,
sUeI-MIKi-E,315,162342768,12600000,18.9052,2,2,true,34,0.8824,viral,
sXlia6MGXDQ,14,5125820,41600000,15.4498,1,2,false,25,0.9200,viral,
scQQhkvwFVU,6,114701,2210000,11.6501,0,2,true,17,0.2353,typical,
smDNqTLsozk,133,8641523,41600000,15.9721,2,2,false,19,0.8947,viral,
tD0O7BPeH5k,28,1827014,6880000,14.4182,2,2,false,19,0.3684,typical,
tGOxevJ99qY,7,6252625,41600000,15.6485,0,2,false,34,1.0000,viral,
tWBnjnN1gkU,6,134853,93300,11.8119,0,1,true,42,0.5238,typical,
tYt9L2jVNbw,11,1709068,14900000,14.3515,1,2,true,50,0.4600,typical,
tZD_pq3iNuA,8,21906,249000,9.9946,0,1,false,29,0.0690,typical,
tfdct-wgeBI,30,4883108,41600000,15.4013,2,2,false,19,0.6316,typical,
toZCpKnsKxw,15,330470,2050000,12.7083,1,2,true,50,0.0600,typical,
tqALj8TtaK4,4,1227874,7240000,14.0208,0,2,true,17,0.6471,typical,
tuSe3Ll_-Hc,9,35429,341000,10.4753,0,1,false,29,0.1724,typical,
tz1SsUWmuUA,7,577646,1820000,13.2667,0,2,true,17,0.3529,typical,
uCAiHhxQ_c0,11,81603,128000,11.3096,1,0,false,19,0.7895,typical,
uFIfzUG6O6o,3,1746979,7240000,14.3734,0,2,true,17,0.7059,typical,
uGZlWxT96UQ,8,1671661,1300000,14.3293,0,1,false,29,1.0000,viral,
ueKkURCQAGQ,1,13858,23000,9.5367,0,0,true,52,0.3462,typical,
umor6nrsxBA,3,45635,42300,10.7285,0,0,true,52,0.5577,typical,
v7mPOyjo7bQ,6,219295,220000,12.2982,0,1,true,42,0.6667,typical,
vMBIUfSEvFk,5,118678,700000,11.6842,0,1,false,29,0.7241,typical,
vOwwfcQ6P4M,5,15023326,1620000,16.5251,0,2,true,17,1.0000,viral,
vdaaeEBuF9E,4,1091071,30900,13.9027,0,0,true,52,0.9808,viral,
vmKlgszlLxw,46,38,5,3.6636,2,0,true,41,0.0732,typical,
vooXvPq8I4s,7,83015,149000,11.3268,0,0,false,24,0.7083,typical,
vt_trYMPe98,320,273957619,12600000,19.4285,2,2,true,34,0.9706,viral,
vyuhUmPx3Q4,0,838,10500,6.7322,0,0,true,52,0.0192,typical,
vz0hfyu04fs,3,42063,722000,10.6469,0,1,false,29,0.2759,typical,
vzIuF1bE9M4,5,845853,7240000,13.6481,0,2,true,17,0.4118,typical,
wEllttU-_KQ,10,3345526,327000,15.0231,1,1,true,36,0.8889,viral,
wL9coPncshg,8,919768,3800000,13.7319,0,2,false,34,0.5588,typical,
wSsh6KZ2rPw,40,84952,30800,11.3499,2,0,false,35,0.2286,typical,
x8dtbDUPEac,8,814741,817000,13.6106,1,2,true,50,0.2200,typical,
xXsRWCcVmbY,56,119,4,4.7875,2,0,true,41,0.2195,typical,
xcqLis5gwBA,7,22636,444000,10.0273,0,1,false,29,0.1034,typical,
xitmTnH_hYM,124,937,121,6.8437,2,0,true,41,0.5854,typical,
xmadIOQ47nE,18,61766,55100,11.0311,1,0,false,19,0.6316,typical,
xpgraI4i1yg,15,667757,23300000,13.4117,1,2,false,25,0.2800,typical,
xtBttbCRyXE,19,272779,322000,12.5164,1,1,false,25,0.8000,viral,
xvE6ssuTzfM,10,4038917,631000,15.2115,1,1,true,36,0.9444,viral,
xze98OyMwiY,15,1297821,261000,14.0762,1,1,true,36,0.7222,typical,
y0ZlIs_DSgg,149,1595,8170,7.3753,2,0,true,41,0.7073,typical,
yJ0X8GQgIiA,4,5590,367000,8.6289,0,1,false,29,0.0345,typical,
yU0ejzuYGkM,23,268719,97700,12.5014,2,1,true,23,0.1304,typical,
ybwvs5h_iFo,23,95146,58500,11.4632,2,0,false,35,0.2857,typical,
ycoFmUmRbfE,41,96614,100000,11.4785,2,0,false,35,0.3143,typical,
yuYv9EqN_6E,1,226284,200000,12.3296,0,1,true,42,0.6905,typical,
z2UwRgdmDsw,8,16478,22900,9.7098,0,0,false,24,0.2083,typical,
zBmhD4z8cfo,16,3638840,20700000,15.1072,1,2,false,25,0.7600,typical,
zD1U6iPBMxM,2,28241,7480,10.2486,0,0,true,52,0.4808,typical,
zKQAp7828Ck,85,9425718,15400000,16.0590,2,2,false,19,0.9474,viral,
zTW8nTMcQ7k,1,10061,18200,9.2165,0,0,true,52,0.2885,typical,
zWcQ-Pketoc,10,467181,144000,13.0545,1,1,true,36,0.4444,typical,
zdr_Arnbn3Y,7,22811,42500,10.0350,0,0,true,52,0.4231,typical,
zeqV2FTtYnU,20,190581,81600,12.1578,1,0,false,19,0.8947,viral,
zgnniAfpU6M,12,49806,36000,10.8159,1,0,false,19,0.4211,typical,
znIcnzv7kHM,15,1079165,3800000,13.8917,1,2,false,25,0.3600,typical,
